,structure,GH,ads-bandcenter,Lads-H,Nval,EI,EA,Enads,CN,Lpa,LPb,Ssur,Lau-H,Cads,Pstr,CAX,CAY,CAZ-M,Cads-val,deltaEA,Erel
706,12-WS-Au-1,-0.48743092,-2.505939678,1.5897,10,9.225,2.309,2.54,1,9.7684,9.768399996,82.63756303,1.589602098,10.964114,1.2,4.139152678,4.253582477,5.344696166,0.964114,0.239,0.96282542
707,12-WS-Au-1,1.1923462,-3.014153492,1.3798,4,10.36,2.07,2.58,1,9.7684,9.768399996,82.63756303,4.978665298,6.302768,1.2,-3.316561897,7.563791803,2.877619133,2.302768,1.255,0.96282542
708,12-WS-Au-1,1.33328923,-3.047075315,2.177,4,10.36,2.07,2.58,3,9.7684,9.768399996,82.63756303,4.994558646,6.302413667,1.2,8.141957993,0.263949684,2.662604075,2.302413667,1.255,0.96282542
709,12-WS-Au-1,1.24532834,-3.075377333,2.1342,4,10.36,2.07,2.58,3,9.7684,9.768399996,82.63756303,3.131444194,6.302892,1.2,0.493509099,4.096066134,2.630999814,2.302892,1.255,0.96282542
710,12-WS-Au-1,1.26878319,-3.053303936,1.3769,4,10.36,2.07,2.58,1,9.7684,9.768399996,82.63756303,4.832767747,6.327859,1.2,0.038729821,1.903495309,2.868004636,2.327859,1.255,0.96282542
711,12-WS-Au-2,-0.69411969,-2.462675091,1.5891,10,9.225,2.309,2.54,1,9.7684,9.768399996,82.63756303,1.589089448,10.86568,1.2,0.579623065,2.47827964,5.351822439,0.86568,0.239,0.96282542
712,12-WS-Au-2,0.98663875,-3.013519045,1.3791,4,10.36,2.07,2.58,1,9.7684,9.768399996,82.63756303,4.933538295,6.366341,1.2,0.081441966,7.550658091,2.874860495,2.366341,1.255,0.96282542
713,12-WS-Au-2,-0.33597196,-2.462675091,1.5797,10,9.225,2.309,2.54,1,9.7684,9.768399996,82.63756303,1.579689818,10.86568,1.2,1.627814904,2.811765675,4.977212015,0.86568,0.239,0.96282542
714,12-WS-Au-2,1.05927642,-3.01739886,2.183066667,4,10.36,2.07,2.58,3,9.7684,9.768399996,82.63756303,3.751098063,6.308459333,1.2,4.906797223,5.891196042,2.673932792,2.308459333,1.255,0.96282542
715,12-WS-Au-2,-0.69358277,-2.462675091,1.5891,10,9.225,2.309,2.54,1,9.7684,9.768399996,82.63756303,1.589089204,10.86568,1.2,-0.045380612,2.76960664,5.343379668,0.86568,0.239,0.96282542
716,12-WS-Au-2,1.23741683,-2.307017168,1.894866667,4,9.566666667,1.651666667,2.506666667,3,9.7684,9.768399996,82.63756303,2.842506211,8.683228,1.2,3.890881493,5.39553151,1.858605475,4.683228,0.418333333,0.96282542
717,12-WS-Au-2,0.98683009,-3.012721598,1.3793,4,10.36,2.07,2.58,1,9.7684,9.768399996,82.63756303,4.879109234,6.313059,1.2,4.955518469,4.740178877,2.87626737,2.313059,1.255,0.96282542
718,12-WS-Au-2,1.04336535,-3.062271625,2.1458,4,10.36,2.07,2.58,3,9.7684,9.768399996,82.63756303,3.20166797,6.333498333,1.2,1.66639835,5.959249797,2.640427463,2.333498333,1.255,0.96282542
719,12-WS-Au-2,-0.69323344,-2.462675091,1.5893,10,9.225,2.309,2.54,1,9.7684,9.768399996,82.63756303,1.589237535,10.86568,1.2,2.553112484,2.318559847,5.349564525,0.86568,0.239,0.96282542
720,12-WS-Au-2,1.19784924,-3.020025753,1.3771,4,10.36,2.07,2.58,1,9.7684,9.768399996,82.63756303,4.988508127,6.29121,1.2,6.512586298,1.875884343,2.870952527,2.29121,1.255,0.96282542
721,12-WS-Au-2,1.00066244,-3.012721598,1.3776,4,10.36,2.07,2.58,1,9.7684,9.768399996,82.63756303,3.507573963,6.313059,1.2,4.887607121,4.702799088,2.87038335,2.313059,1.255,0.96282542
722,12-WS-Au-2,1.06300931,-3.01739886,2.177733333,4,10.36,2.07,2.58,3,9.7684,9.768399996,82.63756303,3.900317523,6.308459333,1.2,4.90483915,5.899210776,2.669659615,2.308459333,1.255,0.96282542
723,12-WS-Au-2,1.04469749,-3.062271625,2.1334,4,10.36,2.07,2.58,3,9.7684,9.768399996,82.63756303,3.07443595,6.333498333,1.2,1.670717775,5.983699394,2.629418875,2.333498333,1.255,0.96282542
724,12-WS-Au-2,-0.69839931,-2.462675091,1.5914,10,9.225,2.309,2.54,1,9.7684,9.768399996,82.63756303,1.591354963,10.86568,1.2,3.126921724,1.938057075,5.427294278,0.86568,0.239,0.96282542
725,15-WS-Au-1,1.18898028,-3.03035054,1.3792,4,10.36,2.07,2.58,1,9.7974,9.797399999,83.12895297,4.893646556,6.303253,1.5,-1.628255407,4.674005032,2.870725785,2.303253,1.255,0.96289331
726,15-WS-Au-1,-0.48084108,-2.497436962,1.5893,10,9.225,2.309,2.54,1,9.7974,9.797399999,83.12895297,1.589222612,10.96456,1.5,3.294675408,3.001116002,5.285496084,0.96456,0.239,0.96289331
727,15-WS-Au-1,-0.48585676,-2.497436962,1.5906,10,9.225,2.309,2.54,1,9.7974,9.797399999,83.12895297,1.590523301,10.96456,1.5,1.404332634,3.870010145,5.337488942,0.96456,0.239,0.96289331
728,15-WS-Au-1,1.65387708,-3.048089742,1.973633333,4,10.36,2.07,2.58,3,9.7974,9.797399999,83.12895297,5.729783961,6.3341,1.5,8.163460696,0.942534765,2.45513192,2.3341,1.255,0.96289331
729,15-WS-Au-1,1.39079117,-2.346393194,1.903333333,4,9.566666667,1.651666667,2.506666667,3,9.7974,9.797399999,83.12895297,5.153635579,8.681113667,1.5,-1.633119137,3.4561003,1.830886932,4.681113667,0.418333333,0.96289331
730,15-WS-Au-1,1.24976037,-3.080537979,2.1493,4,10.36,2.07,2.58,3,9.7974,9.797399999,83.12895297,3.167094899,6.310332667,1.5,0.510890286,4.120232399,2.637784523,2.310332667,1.255,0.96289331
731,15-WS-Au-1,1.66808839,-3.025231033,1.9708,4,10.36,2.07,2.58,3,9.7974,9.797399999,83.12895297,5.719089304,6.301883,1.5,-1.63585825,6.597764263,2.451925759,2.301883,1.255,0.96289331
732,15-WS-Au-1,1.36920485,-2.349354751,1.906466667,4,9.566666667,1.651666667,2.506666667,3,9.7974,9.797399999,83.12895297,3.850871033,8.700014,1.5,3.268605859,0.636837325,1.825102058,4.700014,0.418333333,0.96289331
733,15-WS-Au-1,1.18722741,-3.03035054,1.3793,4,10.36,2.07,2.58,1,9.7974,9.797399999,83.12895297,4.988626009,6.303253,1.5,-1.632186145,4.640201893,2.870857374,2.303253,1.255,0.96289331
734,15-WS-Au-1,-0.48675188,-2.497436962,1.5909,10,9.225,2.309,2.54,1,9.7974,9.797399999,83.12895297,1.590814921,10.96456,1.5,4.190617755,4.273704077,5.349401594,0.96456,0.239,0.96289331
735,15-WS-Au-1,-0.48804537,-2.497436962,1.5903,10,9.225,2.309,2.54,1,9.7974,9.797399999,83.12895297,1.590238611,10.96456,1.5,2.315954613,4.974308092,5.364248272,0.96456,0.239,0.96289331
736,15-WS-Au-1,1.18713689,-3.022530842,1.3798,4,10.36,2.07,2.58,1,9.7974,9.797399999,83.12895297,4.98128177,6.277211,1.5,1.531633863,-0.91763332,2.87190599,2.277211,1.255,0.96289331
737,15-WS-Au-1,1.3404222,-3.048089742,2.188033333,4,10.36,2.07,2.58,3,9.7974,9.797399999,83.12895297,5.057568946,6.3341,1.5,8.168559141,0.256013575,2.666157323,2.3341,1.255,0.96289331
738,15-WS-Au-1,1.25191792,-3.080537979,2.144933333,4,10.36,2.07,2.58,3,9.7974,9.797399999,83.12895297,3.101545734,6.310332667,1.5,0.50555673,4.108604048,2.636368027,2.310332667,1.255,0.96289331
739,15-WS-Au-2,1.15995117,-3.021926376,1.379,4,10.36,2.07,2.58,1,9.7974,9.797399999,83.12895297,4.917643864,6.301314,1.5,3.190901743,7.573459378,2.871896207,2.301314,1.255,0.96289331
740,15-WS-Au-2,1.24449759,-3.024902726,2.2027,4,10.36,2.07,2.58,3,9.7974,9.797399999,83.12895297,3.957951716,6.342386667,1.5,4.265736328,1.285286447,2.68263264,2.342386667,1.255,0.96289331
741,15-WS-Au-2,-0.51496796,-2.617759861,1.5904,10,9.225,2.309,2.54,1,9.7974,9.797399999,83.12895297,1.590366176,11.083403,1.5,1.011297274,4.115194758,5.340239029,1.083403,0.239,0.96289331
742,15-WS-Au-2,1.23101083,-3.022771598,2.1743,4,10.36,2.07,2.58,3,9.7974,9.797399999,83.12895297,3.375314672,6.287320333,1.5,8.75962353,1.243302787,2.65864437,2.287320333,1.255,0.96289331
743,15-WS-Au-2,1.29893529,-3.225146933,2.225366667,4,10.36,2.07,2.58,3,9.7974,9.797399999,83.12895297,1.402399335,6.302087667,1.5,-0.654910087,4.148995214,2.69409191,2.302087667,1.255,0.96289331
744,15-WS-Au-2,1.16209353,-3.033489139,1.3791,4,10.36,2.07,2.58,1,9.7974,9.797399999,83.12895297,4.957053318,6.263255,1.5,-3.212746239,7.585902182,2.872480042,2.263255,1.255,0.96289331
745,15-WS-Au-2,1.3147642,-3.020534375,2.2315,4,10.36,2.07,2.58,3,9.7974,9.797399999,83.12895297,4.647583795,6.312301333,1.5,4.899932021,5.827018284,2.703558281,2.312301333,1.255,0.96289331
746,15-WS-Au-2,1.16847232,-3.006187611,1.3784,4,10.36,2.07,2.58,1,9.7974,9.797399999,83.12895297,3.49861436,6.372335,1.5,4.921927431,4.710129054,2.866396185,2.372335,1.255,0.96289331
747,15-WS-Au-2,1.38689928,-2.327969592,1.906,4,9.566666667,1.651666667,2.506666667,3,9.7974,9.797399999,83.12895297,4.711998352,8.696545667,1.5,2.180309039,8.152433612,1.839272848,4.696545667,0.418333333,0.96289331
748,15-WS-Au-2,1.38754224,-2.325480835,1.903566667,4,9.566666667,1.651666667,2.506666667,3,9.7974,9.797399999,83.12895297,4.667086555,8.69579,1.5,4.913280681,3.465210587,1.838109168,4.69579,0.418333333,0.96289331
749,15-WS-Au-2,-0.51338776,-2.617759861,1.58924,10,9.225,2.309,2.54,1,9.7974,9.797399999,83.12895297,1.58923958,11.083403,1.5,0.81205,4.24135,5.327531452,1.083403,0.239,0.96289331
750,15-WS-Au-2,1.36769656,-2.330504653,1.909466667,4,9.566666667,1.651666667,2.506666667,3,9.7974,9.797399999,83.12895297,5.10507953,8.668280333,1.5,-2.191101472,8.157829481,1.843766087,4.668280333,0.418333333,0.96289331
751,15-WS-Au-2,1.34437486,-2.315407068,1.8989,4,9.566666667,1.651666667,2.506666667,3,9.7974,9.797399999,83.12895297,3.876309524,8.694247,1.5,-2.735133008,5.296129556,1.829179453,4.694247,0.418333333,0.96289331
752,15-WS-Au-2,1.34083405,-2.321517338,1.903366667,4,9.566666667,1.651666667,2.506666667,3,9.7974,9.797399999,83.12895297,3.827986103,8.667950333,1.5,-0.030526396,0.644042398,1.829860669,4.667950333,0.418333333,0.96289331
753,15-WS-Au-2,-0.51811377,-2.617759861,1.59,10,9.225,2.309,2.54,1,9.7974,9.797399999,83.12895297,1.589948448,11.083403,1.5,0.499241128,2.151224038,5.385988168,1.083403,0.239,0.96289331
754,15-WS-Au-2,-0.51439789,-2.617759861,1.5903,10,9.225,2.309,2.54,1,9.7974,9.797399999,83.12895297,1.590253072,11.083403,1.5,-1.767476648,3.875865055,5.343069651,1.083403,0.239,0.96289331
755,15-WS-Au-2,-0.51331218,-2.617759861,1.5893,10,9.225,2.309,2.54,1,9.7974,9.797399999,83.12895297,1.589231745,11.083403,1.5,0.722637236,4.363953104,5.316753042,1.083403,0.239,0.96289331
756,15-WS-Au-2,-0.51668682,-2.617759861,1.5895,10,9.225,2.309,2.54,1,9.7974,9.797399999,83.12895297,1.58942932,11.083403,1.5,0.055650781,2.658269061,5.361095042,1.083403,0.239,0.96289331
757,15-WS-Au-2,1.18761067,-3.006187611,1.3782,4,10.36,2.07,2.58,1,9.7974,9.797399999,83.12895297,4.359869061,6.372335,1.5,4.908507968,4.689162996,2.871770611,2.372335,1.255,0.96289331
758,15-WS-Au-2,1.15935668,-3.033489139,1.379,4,10.36,2.07,2.58,1,9.7974,9.797399999,83.12895297,4.964920007,6.263255,1.5,-3.181309251,7.589349662,2.869389649,2.263255,1.255,0.96289331
759,15-WS-Au-2,-0.51489089,-2.617759861,1.5911,10,9.225,2.309,2.54,1,9.7974,9.797399999,83.12895297,1.591005853,11.083403,1.5,0.98046071,5.239017778,5.346145426,1.083403,0.239,0.96289331
760,15-WS-Au-2,1.16285624,-3.021926376,1.3789,4,10.36,2.07,2.58,1,9.7974,9.797399999,83.12895297,4.845525936,6.301314,1.5,3.230469868,7.598288834,2.872131881,2.301314,1.255,0.96289331
761,2-WS-Au-1,1.17793144,-3.027350236,1.3797,4,10.36,2.07,2.58,1,9.8457,9.845700002,83.95060475,5.028866261,6.32871,2,-1.623887078,4.664358255,2.866562977,2.32871,1.255,0.96307789
762,2-WS-Au-1,1.17917402,-3.05667301,1.3789,4,10.36,2.07,2.58,1,9.8457,9.845700002,83.95060475,4.882845684,6.306736,2,3.295285964,7.523372367,2.864335085,2.306736,1.255,0.96307789
763,2-WS-Au-1,-0.48481914,-2.481661083,1.589,10,9.225,2.309,2.54,1,9.8457,9.845700002,83.95060475,7.374773119,11.028996,2,2.342145815,4.12264159,-5.345823493,1.028996,0.239,0.96307789
764,2-WS-Au-1,1.69245417,-3.060810207,1.985366667,4,10.36,2.07,2.58,3,9.8457,9.845700002,83.95060475,5.760583842,6.319917,2,8.203282824,0.949653518,2.459409135,2.319917,1.255,0.96307789
765,2-WS-Au-1,1.25874639,-3.079543163,2.168066667,4,10.36,2.07,2.58,3,9.8457,9.845700002,83.95060475,3.198315533,6.311759667,2,0.532095674,4.13967179,2.644402708,2.311759667,1.255,0.96307789
766,2-WS-Au-1,1.35059455,-3.080431231,2.051343333,4,10.36,2.07,2.58,3,9.8457,9.845700002,83.95060475,3.831418931,6.344367667,2,5.9965,5.3571,1.82595151,2.344367667,0.418333333,0.96307789
767,2-WS-Au-1,-0.48770421,-2.481661083,1.59,10,9.225,2.309,2.54,1,9.8457,9.845700002,83.95060475,1.589994565,11.028996,2,5.63681599,-0.5184849,5.340708764,1.028996,0.239,0.96307789
768,2-WS-Au-1,1.70098037,-3.028725842,1.980433333,4,10.36,2.07,2.58,3,9.8457,9.845700002,83.95060475,5.751545116,6.311872667,2,-1.642159456,6.630901135,2.454713437,2.311872667,1.255,0.96307789
769,2-WS-Au-1,-0.48849613,-2.481661083,1.5908,10,9.225,2.309,2.54,1,9.8457,9.845700002,83.95060475,1.590740492,11.028996,2,4.231016983,4.193838738,5.334481148,1.028996,0.239,0.96307789
770,2-WS-Au-1,1.1778478,-3.027350236,1.3795,4,10.36,2.07,2.58,1,9.8457,9.845700002,83.95060475,5.010205478,6.32871,2,-1.640254625,4.690138416,2.866115204,2.32871,1.255,0.96307789
771,2-WS-Au-1,-0.48775828,-2.481661083,1.5895,10,9.225,2.309,2.54,1,9.8457,9.845700002,83.95060475,1.589462266,11.028996,2,4.139557015,4.287896763,5.327048742,1.028996,0.239,0.96307789
772,2-WS-Au-1,-0.49032327,-2.481661083,1.5903,10,9.225,2.309,2.54,1,9.8457,9.845700002,83.95060475,1.590218164,11.028996,2,3.318178265,2.613842508,5.361591204,1.028996,0.239,0.96307789
773,2-WS-Au-1,1.17717484,-3.027350236,1.3795,4,10.36,2.07,2.58,1,9.8457,9.845700002,83.95060475,4.975036657,6.32871,2,-1.633506967,4.666634863,2.865979205,2.32871,1.255,0.96307789
774,2-WS-Au-1,1.26030098,-3.079543163,2.1649,4,10.36,2.07,2.58,3,9.8457,9.845700002,83.95060475,3.130096424,6.311759667,2,0.528604719,4.134725237,2.642022617,2.311759667,1.255,0.96307789
775,2-WS-Au-2,-0.69514158,-2.470797811,1.5893,10,9.225,2.309,2.54,1,9.8457,9.845700002,83.95060475,1.589209011,10.956036,2,1.633456796,3.841295729,5.331276677,0.956036,0.239,0.96307789
776,2-WS-Au-2,-0.69729122,-2.470797811,1.5911,10,9.225,2.309,2.54,1,9.8457,9.845700002,83.95060475,1.59107102,10.956036,2,2.590591762,2.274994037,5.349263522,0.956036,0.239,0.96307789
777,2-WS-Au-2,1.19929218,-2.314079354,1.886333333,4,9.566666667,1.651666667,2.506666667,3,9.8457,9.845700002,83.95060475,2.847562159,8.675008,2,-4.415467012,8.080524805,1.823304702,4.675008,0.418333333,0.96307789
778,2-WS-Au-2,1.05345315,-3.078067873,2.157933333,4,10.36,2.07,2.58,3,9.8457,9.845700002,83.95060475,3.106086837,6.272672667,2,8.762410124,1.225068975,2.632378391,2.272672667,1.255,0.96307789
779,2-WS-Au-2,1.18473419,-2.3459285,1.9058,4,9.566666667,1.651666667,2.506666667,3,9.8457,9.845700002,83.95060475,4.828968658,8.655315333,2,2.196575496,8.218353612,1.824698599,4.655315333,0.418333333,0.96307789
780,2-WS-Au-2,-0.69647594,-2.470797811,1.5903,10,9.225,2.309,2.54,1,9.8457,9.845700002,83.95060475,1.590263465,10.956036,2,1.646938009,3.920994647,5.342867579,0.956036,0.239,0.96307789
781,2-WS-Au-2,0.96906548,-3.013233728,1.3796,4,10.36,2.07,2.58,1,9.8457,9.845700002,83.95060475,5.013537215,6.26898,2,4.994575609,4.755740341,2.865804227,2.26898,1.255,0.96307789
782,2-WS-Au-2,1.14992816,-2.329982669,1.907933333,4,9.566666667,1.651666667,2.506666667,3,9.8457,9.845700002,83.95060475,3.98957171,8.671687333,2,-2.736471243,5.344043773,1.822118292,4.671687333,0.418333333,0.96307789
783,2-WS-Au-2,1.17810133,-3.039668971,1.378,4,10.36,2.07,2.58,1,9.8457,9.845700002,83.95060475,5.002162785,6.216524,2,6.569076085,1.890097293,2.85988241,2.216524,1.255,0.96307789
784,2-WS-Au-2,-0.69749744,-2.470797811,1.5896,10,9.225,2.309,2.54,1,9.8457,9.845700002,83.95060475,1.589507279,10.956036,2,-0.181406789,2.691911521,5.346225823,0.956036,0.239,0.96307789
785,2-WS-Au-2,-0.3645708,-2.470797811,1.5807,10,9.225,2.309,2.54,1,9.8457,9.845700002,83.95060475,1.580651801,10.956036,2,1.634151826,2.849583529,4.908302616,0.956036,0.239,0.96307789
786,2-WS-Au-2,1.05139158,-3.078067873,2.1649,4,10.36,2.07,2.58,3,9.8457,9.845700002,83.95060475,3.142782828,6.272672667,2,8.768298049,1.22968873,2.641740087,2.272672667,1.255,0.96307789
787,2-WS-Au-2,-0.6887237,-2.470797811,1.5886,10,9.225,2.309,2.54,1,9.8457,9.845700002,83.95060475,1.588530914,10.956036,2,2.501417583,1.030439832,5.266609519,0.956036,0.239,0.96307789
788,2-WS-Au-2,-0.69815219,-2.470797811,1.59,10,9.225,2.309,2.54,1,9.8457,9.845700002,83.95060475,1.589955603,10.956036,2,0.702133426,2.123894355,5.35559703,0.956036,0.239,0.96307789
789,0-MoTe-Au-1,1.27633591,-2.188135235,2.193833333,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,5.999232432,5.982357333,0,-1.612903719,7.010418372,2.832113961,1.982357333,1.226,0.97353293
790,0-MoTe-Au-1,1.20540522,-2.228940218,2.188833333,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,6.05471295,6.016151667,0,-1.693916602,1.15356165,2.810716242,2.016151667,1.226,0.97353293
791,0-MoTe-Au-1,0.04896248,-2.942719891,1.6012,10,9.225,2.309,2.54,1,10.5262,10.5262,95.95638246,1.601156474,11.45219,0,3.508687359,4.048692137,5.706059608,1.45219,0.338,0.97353293
792,0-MoTe-Au-1,-0.20556657,-2.942719891,1.5928,10,9.225,2.309,2.54,1,10.5262,10.5262,95.95638246,1.592747684,11.45219,0,3.555025418,3.496766807,5.749828943,1.45219,0.338,0.97353293
793,0-MoTe-Au-1,1.27718405,-2.257800202,2.232233333,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,3.407734453,5.958814667,0,0.249479159,4.226473342,2.882475733,1.958814667,1.226,0.97353293
794,0-MoTe-Au-1,1.60574667,-2.244318986,2.576533333,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,3.097978452,5.924950333,0,0.824474929,5.600770058,3.286748083,1.924950333,1.226,0.97353293
795,0-MoTe-Au-1,1.1981207,-2.228940218,2.179333333,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,6.168539025,6.016151667,0,8.771159964,1.013469336,2.802377062,2.016151667,1.226,0.97353293
796,0-MoTe-Au-1,1.27035465,-2.188135235,2.1826,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,6.160649693,5.982357333,0,-1.75493779,7.091098345,2.823886319,1.982357333,1.226,0.97353293
797,0-MoTe-Au-1,-0.20614649,-2.942719891,1.5933,10,9.225,2.309,2.54,1,10.5262,10.5262,95.95638246,1.593211547,11.45219,0,2.798489612,3.27125541,5.762016923,1.45219,0.338,0.97353293
798,0-MoTe-Au-1,-0.20581262,-2.942719891,1.5932,10,9.225,2.309,2.54,1,10.5262,10.5262,95.95638246,1.5931188,11.45219,0,3.004466333,4.32389464,5.756484405,1.45219,0.338,0.97353293
799,0-MoTe-Au-1,1.67044027,-2.187535006,1.7235,4,9.01,1.971,2.1,1,10.5262,10.5262,95.95638246,5.372960489,5.955221,0,-1.753515403,5.065382903,3.458014757,1.955221,1.226,0.97353293
800,0-MoTe-Au-1,1.20253919,-2.228940218,2.182266667,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,6.107770253,6.016151667,0,8.775112726,1.143906568,2.801647505,2.016151667,1.226,0.97353293
801,0-MoTe-Au-1,1.27788362,-2.257800202,2.237333333,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,3.410160614,5.958814667,0,0.247488652,4.242109967,2.890846333,1.958814667,1.226,0.97353293
802,0-MoTe-Au-1,-0.20547486,-2.942719891,1.5933,10,9.225,2.309,2.54,1,10.5262,10.5262,95.95638246,1.593244936,11.45219,0,3.483772915,3.493308106,5.753763302,1.45219,0.338,0.97353293
803,0-MoTe-Au-1,-0.20563869,-2.942719891,1.5934,10,9.225,2.309,2.54,1,10.5262,10.5262,95.95638246,1.593394272,11.45219,0,3.955860539,4.353390062,5.743050666,1.45219,0.338,0.97353293
804,0-MoTe-Au-1,1.27794866,-2.257800202,2.2405,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,3.429132264,5.958814667,0,0.229033001,4.288845578,2.892767895,1.958814667,1.226,0.97353293
805,0-MoTe-Au-2,1.27852424,-2.16842415,2.1945,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,5.506598007,5.969798667,0,-1.956299126,6.974380811,2.822754463,1.969798667,1.226,0.97353293
806,0-MoTe-Au-2,-0.43079225,-2.74842799,1.5923,10,9.225,2.309,2.54,1,10.5262,10.5262,95.95638246,1.59220051,11.376882,0,1.721020401,3.424613461,5.692580613,1.376882,0.338,0.97353293
807,0-MoTe-Au-2,-0.43749593,-2.74842799,1.5934,10,9.225,2.309,2.54,1,10.5262,10.5262,95.95638246,1.593384087,11.376882,0,2.478367784,3.062526335,5.749101451,1.376882,0.338,0.97353293
808,0-MoTe-Au-2,1.21471879,-2.243676712,2.271433333,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,3.610350388,5.933764333,0,1.755257101,6.710626571,2.938083547,1.933764333,1.226,0.97353293
809,0-MoTe-Au-2,1.2143466,-2.243676712,2.2722,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,3.608815672,5.933764333,0,1.755452158,6.703097875,2.935886629,1.933764333,1.226,0.97353293
810,0-MoTe-Au-2,1.27533212,-2.16842415,2.1925,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,5.501687543,5.969798667,0,-1.931352696,6.993049319,2.823078752,1.969798667,1.226,0.97353293
811,0-MoTe-Au-2,2.04485499,-2.197264123,2.382,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,6.105451221,5.963125667,0,1.75208808,9.115826106,3.231888759,1.963125667,1.226,0.97353293
812,0-MoTe-Au-2,2.01647977,-2.154265846,2.378233333,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,6.091217689,5.996184667,0,7.016100458,6.073484904,3.257958,1.996184667,1.226,0.97353293
813,0-MoTe-Au-2,1.68320498,-2.197011418,1.7199,4,9.01,1.971,2.1,1,10.5262,10.5262,95.95638246,5.388686051,5.994412,0,7.017903595,1.819133857,3.444930125,1.994412,1.226,0.97353293
814,0-MoTe-Au-2,1.63685189,-2.154006667,1.7214,4,9.01,1.971,2.1,1,10.5262,10.5262,95.95638246,4.366517511,5.897465,0,-2.04049692,5.230711358,3.448442043,1.897465,1.226,0.97353293
815,0-MoTe-Au-2,-0.15854296,-2.74842799,1.5933,10,9.225,2.309,2.54,1,10.5262,10.5262,95.95638246,1.593278312,11.376882,0,1.755556196,3.040655546,5.509689998,1.376882,0.338,0.97353293
816,0-MoTe-Au-2,1.21408906,-2.242414042,2.268566667,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,3.617646587,6.004210333,0,4.932345478,1.197823988,2.931736645,2.004210333,1.226,0.97353293
817,0-MoTe-Au-2,-0.43950459,-2.74842799,1.5935,10,9.225,2.309,2.54,1,10.5262,10.5262,95.95638246,1.593478639,11.376882,0,1.357840841,1.774352425,5.787229519,1.376882,0.338,0.97353293
818,0-MoTe-Au-2,-0.43411153,-2.74842799,1.5931,10,9.225,2.309,2.54,1,10.5262,10.5262,95.95638246,1.593079431,11.376882,0,1.747524413,3.505157185,5.717485199,1.376882,0.338,0.97353293
819,0-MoTe-Au-2,1.28512646,-2.16842415,2.201433333,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,5.360047608,5.969798667,0,-1.833574984,6.883224107,2.830750328,1.969798667,1.226,0.97353293
820,0-MoTe-Au-2,1.21605662,-2.243676712,2.2765,4,9.01,1.971,2.1,3,10.5262,10.5262,95.95638246,3.577866815,5.933764333,0,1.755207896,6.693924576,2.942346809,1.933764333,1.226,0.97353293
